1;sol;aucun;mur;ouvert;ouvert;ouvert
2;sol;aucun;mur;ouvert;mur;ouvert
3;fosse;aucun;ouvert;ouvert;mur;ouvert
4;sol;aucun;ouvert;ouvert;mur;ouvert
5;sol;aucun;ouvert;mur;ouvert;ouvert
6;sol;aucun;ouvert;ouvert;mur;mur
7;sol;aucun;mur;ouvert;mur;ouvert
8;twist;aucun;mur;ouvert;herse;ouvert
9;sol;aucun;mur;ouvert;ouvert;ouvert
10;sol;aucun;ouvert;mur;ouvert;ouvert
11;zonetombeau;aucun;mur;ouvert;ouvert;ouvert
12;zonetombeau;aucun;mur;ouvert;ouvert;ouvert
13;zonetombeau;aucun;herse;ouvert;ouvert;ouvert
14;zonetombeau;aucun;mur;mur;ouvert;ouvert
15;sol;aucun;ouvert;ouvert;ouvert;mur
16;zonetombeau;aucun;ouvert;ouvert;ouvert;mur
17;tombeau;aucun;ouvert;ouvert;ouvert;ouvert
18;tombeau;aucun;ouvert;ouvert;ouvert;ouvert
19;zonetombeau;aucun;ouvert;mur;ouvert;ouvert
20;sol;aucun;ouvert;ouvert;mur;torche
21;zonetombeau;aucun;ouvert;ouvert;mur;mur
22;zonetombeau;aucun;ouvert;ouvert;ouvert;ouvert
23;zonetombeau;aucun;ouvert;ouvert;mur;ouvert
24;zonetombeau;aucun;ouvert;ouvert;mur;ouvert
25;sol;aucun;mur;ouvert;ouvert;ouvert
