1;fosse;aucun;ouvert;ouvert;ouvert;ouvert
2;twist;aucun;mur;ouvert;mur;ouvert
3;sol;aucun;mur;ouvert;herse;ouvert
4;sol;aucun;ouvert;ouvert;mur;ouvert
5;sol;aucun;ouvert;mur;ouvert;ouvert
6;tenebre;aucun;ouvert;mur;ouvert;ouvert
7;sol;aucun;mur;ouvert;ouvert;mur
8;sol;aucun;herse;ouvert;ouvert;ouvert
9;sol;aucun;mur;mur;ouvert;ouvert
10;tenebre;aucun;ouvert;ouvert;ouvert;mur
11;tenebre;aucun;ouvert;mur;ouvert;ouvert
12;sol;aucun;ouvert;ouvert;ouvert;mur
13;statue;aucun;ouvert;ouvert;ouvert;ouvert
14;sol;aucun;ouvert;mur;ouvert;ouvert
15;tenebre;aucun;ouvert;ouvert;ouvert;mur
16;tenebre;aucun;ouvert;mur;ouvert;ouvert
17;sol;aucun;ouvert;ouvert;mur;mur
18;sol;aucun;ouvert;ouvert;ouvert;ouvert
19;sol;aucun;ouvert;mur;mur;ouvert
20;tenebre;aucun;ouvert;ouvert;ouvert;mur
21;tenebre;aucun;ouvert;ouvert;ouvert;ouvert
22;tenebre;aucun;mur;ouvert;ouvert;ouvert
23;tenebre;aucun;ouvert;ouvert;ouvert;ouvert
24;tenebre;aucun;mur;ouvert;ouvert;ouvert
25;tenebre;aucun;ouvert;ouvert;ouvert;ouvert
