1;colonne;ultragravite;ouvert;ouvert;ouvert;ouvert
2;piege_rouge;ultragravite;ouvert;ouvert;ouvert;ouvert
3;armurerie;ultragravite;ouvert;ouvert;ouvert;ouvert
4;piege_rouge;ultragravite;ouvert;ouvert;ouvert;ouvert
5;colonne;ultragravite;ouvert;ouvert;ouvert;ouvert
6;sol;ultragravite;ouvert;ouvert;ouvert;ouvert
7;sol;ultragravite;ouvert;ouvert;ouvert;ouvert
8;sol;ultragravite;ouvert;ouvert;ouvert;ouvert
9;sol;ultragravite;ouvert;ouvert;ouvert;ouvert
10;sol;ultragravite;ouvert;ouvert;ouvert;ouvert
11;colonne;ultragravite;ouvert;ouvert;ouvert;ouvert
12;sol;ultragravite;ouvert;ouvert;ouvert;ouvert
13;twist;ultragravite;ouvert;ouvert;ouvert;ouvert
14;sol;ultragravite;ouvert;ouvert;ouvert;ouvert
15;colonne;ultragravite;ouvert;ouvert;ouvert;ouvert
16;piege_vert;ultragravite;ouvert;ouvert;ouvert;ouvert
17;sol;ultragravite;ouvert;ouvert;ouvert;ouvert
18;declencheur_rouge;ultragravite;ouvert;ouvert;mur;ouvert
19;sol;ultragravite;ouvert;ouvert;ouvert;ouvert
20;piege_vert;ultragravite;ouvert;ouvert;ouvert;ouvert
21;colonne;ultragravite;ouvert;ouvert;ouvert;ouvert
22;piege_vert;ultragravite;ouvert;ouvert;ouvert;ouvert
23;sol;ultragravite;mur;ouvert;ouvert;ouvert
24;ultragravite;ultragravite;ouvert;ouvert;ouvert;ouvert
25;colonne;ultragravite;ouvert;ouvert;ouvert;ouvert
