1;sol;aucun;ouvert;ouvert;herse;mur
2;chuttepierre;aucun;ouvert;ouvert;mur;ouvert
3;sol;aucun;ouvert;ouvert;ouvert;ouvert
4;sol;aucun;ouvert;ouvert;mur;ouvert
5;sol;aucun;mur;mur;ouvert;ouvert
6;armurerie;aucun;herse;mur;mur;mur
7;escalier;aucun;mur;ouvert;ouvert;mur
8;fosse;aucun;ouvert;ouvert;ouvert;ouvert
9;escalier;aucun;mur;mur;ouvert;ouvert
10;sol;aucun;ouvert;ouvert;mur;mur
11;escalier;aucun;mur;ouvert;mur;ouvert
12;sol;aucun;ouvert;herse;herse;ouvert
13;bibliotheque;aucun;mur;mur;mur;herse
14;escalier;aucun;ouvert;herse;ouvert;mur
15;bibliotheque;aucun;mur;mur;mur;herse
16;sol;aucun;mur;ouvert;ouvert;ouvert
17;sol;aucun;herse;ouvert;ouvert;ouvert
18;sol;aucun;mur;ouvert;ouvert;ouvert
19;sol;aucun;ouvert;mur;mur;ouvert
20;twist;aucun;mur;ouvert;ouvert;mur
21;sol;aucun;ouvert;mur;mur;ouvert
22;sol;aucun;ouvert;ouvert;ouvert;mur
23;fosse;aucun;ouvert;ouvert;ouvert;ouvert
24;chuttepierre;aucun;mur;ouvert;mur;ouvert
25;sol;aucun;ouvert;mur;mur;ouvert
