1;sol;aucun;ouvert;ouvert;mur;ouvert
2;sol;aucun;ouvert;ouvert;mur;ouvert
3;sol;aucun;ouvert;ouvert;ouvert;ouvert
4;sol;aucun;ouvert;ouvert;mur;ouvert
5;sol;aucun;mur;mur;ouvert;ouvert
6;sol;aucun;mur;ouvert;ouvert;meurtriere
7;sol;aucun;mur;mur;ouvert;ouvert
8;fosse;aucun;ouvert;ouvert;ouvert;mur
9;sol;aucun;mur;ouvert;mur;ouvert
10;sol;aucun;ouvert;ouvert;meurtriere;mur
11;sol;aucun;ouvert;ouvert;mur;ouvert
12;sol;aucun;ouvert;herse;mur;ouvert
13;twist;aucun;ouvert;herse;ouvert;herse
14;sol;aucun;mur;ouvert;ouvert;herse
15;sol;aucun;meurtriere;mur;ouvert;ouvert
16;sol;aucun;mur;ouvert;mur;ouvert
17;sol;aucun;mur;ouvert;meurtriere;ouvert
18;sol;aucun;ouvert;mur;ouvert;ouvert
19;sol;aucun;ouvert;ouvert;mur;mur
20;sol;aucun;ouvert;mur;mur;ouvert
21;sol;aucun;mur;ouvert;ouvert;ouvert
22;sol;aucun;meurtriere;mur;ouvert;ouvert
23;sol;aucun;ouvert;ouvert;ouvert;mur
24;sol;aucun;mur;ouvert;mur;ouvert
25;sol;aucun;mur;ouvert;mur;ouvert
