1;sol;aucun;mur;herse;mur;ouvert
2;sol;aucun;ouvert;ouvert;mur;herse
3;twist;aucun;ouvert;ouvert;ouvert;ouvert
4;sol;aucun;ouvert;herse;mur;ouvert
5;sol;aucun;mur;ouvert;mur;herse
6;sol;aucun;mur;ouvert;ouvert;ouvert
7;sol;aucun;mur;ouvert;ouvert;ouvert
8;sol;aucun;ouvert;ouvert;ouvert;ouvert
9;sol;aucun;mur;ouvert;ouvert;ouvert
10;sol;aucun;mur;ouvert;ouvert;ouvert
11;crevasse;aucun;ouvert;ouvert;ouvert;ouvert
12;crevasse;aucun;ouvert;ouvert;ouvert;ouvert
13;crevasse;aucun;ouvert;ouvert;ouvert;ouvert
14;sol;aucun;ouvert;ouvert;ouvert;ouvert
15;sol;aucun;ouvert;ouvert;ouvert;ouvert
16;sol;aucun;ouvert;ouvert;ouvert;ouvert
17;sol;aucun;ouvert;ouvert;ouvert;ouvert
18;crevasse;aucun;ouvert;ouvert;ouvert;ouvert
19;crevasse;aucun;ouvert;ouvert;ouvert;ouvert
20;crevasse;aucun;ouvert;ouvert;ouvert;ouvert
21;fosse;aucun;ouvert;ouvert;ouvert;ouvert
22;sol;aucun;ouvert;ouvert;ouvert;ouvert
23;sol;aucun;ouvert;mur;ouvert;ouvert
24;sol;aucun;ouvert;ouvert;ouvert;mur
25;sol;aucun;ouvert;ouvert;ouvert;ouvert
