1;sol;aucun;ouvert;ouvert;ouvert;mur
2;sol;aucun;mur;ouvert;ouvert;ouvert
3;ponteau;aucun;ouvert;ouvert;ouvert;ouvert
4;sol;aucun;ouvert;ouvert;ouvert;ouvert
5;sol;aucun;ouvert;mur;ouvert;ouvert
6;sol;aucun;ouvert;ouvert;ouvert;mur
7;eau;aucun;ouvert;ouvert;ouvert;ouvert
8;eau;aucun;ouvert;ouvert;ouvert;ouvert
9;eau;aucun;ouvert;ouvert;ouvert;ouvert
10;fosse;aucun;ouvert;ouvert;ouvert;ouvert
11;sol;aucun;ouvert;ouvert;ouvert;herse
12;ponteau;aucun;ouvert;ouvert;mur;ouvert
13;twist;aucun;ouvert;ouvert;ouvert;ouvert
14;eau;aucun;ouvert;ouvert;ouvert;ouvert
15;sol;aucun;ouvert;herse;ouvert;ouvert
16;sol;aucun;ouvert;ouvert;ouvert;mur
17;sol;aucun;mur;mur;ouvert;ouvert
18;ponteau;aucun;ouvert;ouvert;ouvert;mur
19;eau;aucun;ouvert;ouvert;ouvert;ouvert
20;sol;aucun;ouvert;ouvert;mur;ouvert
21;fosse;aucun;ouvert;ouvert;ouvert;ouvert
22;sol;aucun;ouvert;ouvert;mur;ouvert
23;sol;aucun;ouvert;ouvert;mur;ouvert
24;eau;aucun;ouvert;ouvert;ouvert;ouvert
25;sol;aucun;mur;ouvert;ouvert;ouvert
