1;sol;aucun;ouvert;ouvert;ouvert;mur
2;sol;brume;ouvert;ouvert;ouvert;ouvert
3;eau;brume;ouvert;ouvert;ouvert;ouvert
4;sol;aucun;mur;ouvert;ouvert;ouvert
5;sol;aucun;mur;mur;ouvert;ouvert
6;eau;brume;ouvert;ouvert;mur;ouvert
7;ponteau;brume;ouvert;ouvert;ouvert;ouvert
8;eau;brume;ouvert;ouvert;ouvert;ouvert
9;eau;aucun;ouvert;ouvert;ouvert;ouvert
10;eau;brume;ouvert;ouvert;ouvert;ouvert
11;sol;aucun;mur;ouvert;ouvert;ouvert
12;fosse;aucun;ouvert;mur;ouvert;ouvert
13;eau;aucun;ouvert;ouvert;ouvert;mur
14;twist;aucun;ouvert;ouvert;ouvert;ouvert
15;sol;brume;ouvert;mur;mur;ouvert
16;fontaine;aucun;ouvert;ouvert;ouvert;ouvert
17;sol;aucun;ouvert;ouvert;ouvert;ouvert
18;ponteau;aucun;ouvert;ouvert;ouvert;ouvert
19;sol;aucun;ouvert;herse;ouvert;ouvert
20;sol;aucun;mur;ouvert;mur;herse
21;sol;aucun;ouvert;ouvert;mur;ouvert
22;sol;aucun;ouvert;mur;mur;ouvert
23;eau;brume;ouvert;ouvert;ouvert;mur
24;sol;brume;ouvert;ouvert;mur;ouvert
25;sol;aucun;mur;mur;mur;ouvert
