1;sol;aucun;ouvert;ouvert;ouvert;ouvert
2;arbre;aucun;ouvert;ouvert;ouvert;ouvert
3;sol;aucun;ouvert;passagesecret;ouvert;ouvert
4;lianes;aucun;ouvert;ouvert;ouvert;passagesecret
5;arbre;aucun;ouvert;ouvert;ouvert;ouvert
6;sol;brume;ouvert;ouvert;ouvert;passagesecret
7;fosse;aucun;ouvert;ouvert;ouvert;ouvert
8;sol;aucun;ouvert;ouvert;ouvert;ouvert
9;sol;aucun;ouvert;ouvert;ouvert;ouvert
10;twist;aucun;ouvert;passagesecret;ouvert;ouvert
11;eau;aucun;ouvert;ouvert;ouvert;ouvert
12;eau;aucun;ouvert;ouvert;ouvert;ouvert
13;eau;aucun;ouvert;ouvert;ouvert;ouvert
14;eau;aucun;ouvert;ouvert;ouvert;ouvert
15;eau;aucun;ouvert;ouvert;ouvert;ouvert
16;eau;aucun;ouvert;ouvert;meurtriere;ouvert
17;eau;aucun;ouvert;ouvert;ouvert;ouvert
18;eau;aucun;ouvert;ouvert;ouvert;ouvert
19;eau;aucun;ouvert;ouvert;mur;ouvert
20;eau;aucun;ouvert;ouvert;meurtriere;ouvert
21;sol;aucun;meurtriere;passagesecret;ouvert;ouvert
22;sol;aucun;ouvert;ouvert;meurtriere;passagesecret
23;sol;aucun;ouvert;ouvert;mur;ouvert
24;declencheur_orangeatre;aucun;mur;ouvert;ouvert;ouvert
25;sol;aucun;meurtriere;ouvert;ouvert;ouvert
