1;sol;aucun;mur;ouvert;ouvert;mur
2;sol;aucun;ouvert;ouvert;mur;ouvert
3;twist;aucun;ouvert;ouvert;mur;ouvert
4;sol;aucun;ouvert;ouvert;mur;ouvert
5;sol;aucun;mur;mur;ouvert;ouvert
6;sol;aucun;ouvert;ouvert;ouvert;ouvert
7;tenebre;aucun;mur;ouvert;mur;ouvert
8;tenebre;aucun;mur;ouvert;ouvert;ouvert
9;tenebre;aucun;mur;ouvert;mur;ouvert
10;sol;aucun;ouvert;ouvert;ouvert;ouvert
11;sol;aucun;ouvert;mur;ouvert;mur
12;tenebre;aucun;mur;ouvert;ouvert;mur
13;tenebre;aucun;ouvert;ouvert;herse;ouvert
14;tenebre;aucun;mur;mur;ouvert;ouvert
15;sol;aucun;ouvert;mur;ouvert;mur
16;tenebre;aucun;ouvert;ouvert;ouvert;ouvert
17;tenebre;aucun;ouvert;mur;ouvert;ouvert
18;supertorche;aucun;herse;mur;mur;mur
19;tenebre;aucun;ouvert;ouvert;ouvert;mur
20;tenebre;aucun;ouvert;ouvert;ouvert;ouvert
21;sol;aucun;ouvert;mur;ouvert;mur
22;tenebre;aucun;ouvert;ouvert;mur;mur
23;tenebre;aucun;mur;ouvert;ouvert;ouvert
24;tenebre;aucun;ouvert;mur;mur;ouvert
25;sol;aucun;ouvert;mur;ouvert;mur
