1;eau;aucun;mur;ouvert;ouvert;mur
2;eau;aucun;herse;ouvert;ouvert;ouvert
3;eau;aucun;mur;ouvert;ouvert;ouvert
4;sol;aucun;mur;ouvert;ouvert;ouvert
5;sol;aucun;mur;herse;mur;ouvert
6;sol;aucun;ouvert;ouvert;ouvert;ouvert
7;eau;aucun;ouvert;mur;mur;ouvert
8;twist;aucun;ouvert;ouvert;mur;mur
9;sol;aucun;ouvert;mur;ouvert;ouvert
10;eau;aucun;mur;ouvert;ouvert;mur
11;sol;aucun;ouvert;ouvert;ouvert;mur
12;sol;aucun;mur;mur;ouvert;ouvert
13;eau;aucun;mur;ouvert;ouvert;mur
14;eau;aucun;ouvert;mur;ouvert;ouvert
15;eau;aucun;ouvert;ouvert;ouvert;mur
16;sol;aucun;ouvert;ouvert;mur;ouvert
17;jarre;aucun;ouvert;mur;ouvert;ouvert
18;eau;aucun;ouvert;ouvert;ouvert;mur
19;eau;aucun;ouvert;mur;ouvert;ouvert
20;eau;aucun;ouvert;ouvert;mur;mur
21;sol;aucun;mur;herse;ouvert;mur
22;sol;aucun;ouvert;ouvert;mur;herse
23;sol;aucun;ouvert;ouvert;mur;ouvert
24;eau;aucun;ouvert;herse;ouvert;ouvert
25;sol;aucun;mur;ouvert;mur;herse
