1;sol;aucun;ouvert;ouvert;ouvert;ouvert
2;eau;aucun;ouvert;ouvert;ouvert;ouvert
3;eau;aucun;mur;ouvert;ouvert;ouvert
4;eau;aucun;ouvert;ouvert;ouvert;ouvert
5;jarre;aucun;mur;ouvert;mur;ouvert
6;sol;aucun;ouvert;ouvert;mur;ouvert
7;sol;aucun;ouvert;mur;mur;ouvert
8;eau;aucun;ouvert;ouvert;ouvert;mur
9;sol;aucun;ouvert;ouvert;ouvert;ouvert
10;sol;aucun;ouvert;ouvert;ouvert;ouvert
11;eau;aucun;mur;ouvert;ouvert;ouvert
12;eau;aucun;mur;ouvert;ouvert;ouvert
13;eau;aucun;ouvert;ouvert;mur;ouvert
14;eboulis;aucun;ouvert;ouvert;ouvert;ouvert
15;eboulis;aucun;ouvert;ouvert;ouvert;ouvert
16;coffre;aucun;ouvert;ouvert;ouvert;mur
17;sol;aucun;ouvert;ouvert;ouvert;ouvert
18;twist;aucun;mur;mur;ouvert;ouvert
19;eau;aucun;ouvert;ouvert;ouvert;mur
20;eau;aucun;ouvert;ouvert;ouvert;ouvert
21;sol;aucun;ouvert;ouvert;mur;ouvert
22;sol;aucun;ouvert;ouvert;ouvert;ouvert
23;sol;aucun;ouvert;ouvert;ouvert;ouvert
24;eau;aucun;ouvert;ouvert;mur;ouvert
25;eau;aucun;ouvert;mur;ouvert;ouvert
