1;escalier;aucun;herse;mur;ouvert;ouvert
2;sol;aucun;mur;ouvert;mur;mur
3;sol;aucun;ouvert;ouvert;ouvert;ouvert
4;sol;aucun;ouvert;mur;mur;ouvert
5;sol;aucun;herse;ouvert;ouvert;mur
6;sol;aucun;ouvert;mur;ouvert;mur
7;sol;aucun;mur;ouvert;ouvert;mur
8;sol;aucun;ouvert;ouvert;ouvert;ouvert
9;twist;aucun;mur;mur;ouvert;ouvert
10;sol;aucun;ouvert;mur;ouvert;mur
11;sol;aucun;ouvert;ouvert;ouvert;mur
12;sol;aucun;ouvert;ouvert;ouvert;ouvert
13;sol;aucun;ouvert;ouvert;ouvert;ouvert
14;sol;aucun;ouvert;ouvert;ouvert;ouvert
15;sol;aucun;ouvert;mur;mur;ouvert
16;sol;aucun;ouvert;mur;ouvert;mur
17;sol;aucun;ouvert;ouvert;ouvert;mur
18;fosse;aucun;ouvert;ouvert;ouvert;ouvert
19;sol;aucun;ouvert;ouvert;ouvert;ouvert
20;sol;aucun;mur;mur;ouvert;ouvert
21;escalier;aucun;ouvert;mur;ouvert;ouvert
22;sol;aucun;ouvert;ouvert;ouvert;mur
23;sol;aucun;ouvert;ouvert;mur;ouvert
24;sol;aucun;ouvert;mur;mur;ouvert
25;sol;aucun;ouvert;ouvert;ouvert;mur
