1;eau;aucun;ouvert;ouvert;ouvert;ouvert
2;sol;aucun;mur;ouvert;ouvert;ouvert
3;sol;aucun;ouvert;mur;ouvert;ouvert
4;sol;aucun;herse;mur;ouvert;mur
5;sol;aucun;ouvert;ouvert;ouvert;mur
6;eau;aucun;ouvert;ouvert;ouvert;ouvert
7;sol;aucun;ouvert;ouvert;ouvert;mur
8;eau;aucun;ouvert;ouvert;ouvert;mur
9;sol;aucun;ouvert;ouvert;ouvert;ouvert
10;sol;aucun;ouvert;mur;ouvert;ouvert
11;sol;aucun;ouvert;ouvert;ouvert;mur
12;fosse;aucun;ouvert;ouvert;ouvert;ouvert
13;eau;aucun;ouvert;ouvert;ouvert;ouvert
14;eau;aucun;ouvert;ouvert;mur;ouvert
15;eau;aucun;ouvert;ouvert;ouvert;ouvert
16;sol;aucun;ouvert;ouvert;mur;mur
17;sol;aucun;ouvert;mur;ouvert;ouvert
18;sol;aucun;ouvert;ouvert;ouvert;mur
19;twist;aucun;mur;ouvert;ouvert;ouvert
20;sol;aucun;ouvert;mur;ouvert;ouvert
21;eau;aucun;mur;ouvert;ouvert;ouvert
22;eau;aucun;ouvert;ouvert;mur;ouvert
23;eau;aucun;ouvert;ouvert;ouvert;ouvert
24;sol;aucun;ouvert;ouvert;ouvert;ouvert
25;sol;aucun;ouvert;mur;ouvert;ouvert
