1;sol;aucun;mur;ouvert;ouvert;mur
2;sol;aucun;ouvert;mur;mur;ouvert
3;sol;aucun;mur;ouvert;ouvert;mur
4;sol;aucun;ouvert;ouvert;mur;ouvert
5;sol;aucun;mur;mur;ouvert;ouvert
6;sol;aucun;ouvert;mur;mur;ouvert
7;sol;aucun;mur;ouvert;ouvert;mur
8;sol;aucun;ouvert;mur;mur;ouvert
9;twist;aucun;mur;mur;ouvert;mur
10;sol;aucun;ouvert;ouvert;mur;mur
11;sol;aucun;mur;ouvert;mur;ouvert
12;fosse;aucun;ouvert;mur;ouvert;ouvert
13;sol;aucun;mur;ouvert;ouvert;mur
14;sol;aucun;ouvert;ouvert;mur;ouvert
15;sol;aucun;mur;ouvert;mur;ouvert
16;sol;aucun;mur;mur;ouvert;ouvert
17;sol;aucun;ouvert;mur;ouvert;mur
18;sol;aucun;ouvert;ouvert;mur;mur
19;sol;aucun;mur;herse;mur;ouvert
20;sol;aucun;mur;ouvert;ouvert;herse
21;sol;aucun;ouvert;mur;ouvert;mur
22;sol;aucun;ouvert;ouvert;mur;mur
23;sol;aucun;mur;ouvert;mur;ouvert
24;sol;aucun;mur;ouvert;ouvert;ouvert
25;sol;aucun;ouvert;mur;mur;ouvert
