1;piege_jaune;aucun;ouvert;ouvert;ouvert;ouvert
2;sol;aucun;mur;ouvert;ouvert;ouvert
3;sol;aucun;ouvert;mur;ouvert;ouvert
4;sol;aucun;mur;ouvert;ouvert;mur
5;sol;aucun;mur;ouvert;ouvert;ouvert
6;escalier;aucun;ouvert;mur;ouvert;mur
7;sol;aucun;ouvert;ouvert;ouvert;mur
8;escalier;aucun;ouvert;ouvert;ouvert;ouvert
9;piege_bleu;aucun;ouvert;ouvert;ouvert;ouvert
10;sol;aucun;ouvert;ouvert;ouvert;ouvert
11;sol;aucun;ouvert;mur;ouvert;ouvert
12;sol;aucun;ouvert;ouvert;ouvert;mur
13;twist;aucun;ouvert;mur;ouvert;ouvert
14;sol;aucun;ouvert;ouvert;mur;mur
15;armurerie;aucun;ouvert;mur;mur;ouvert
16;escalier;aucun;ouvert;mur;ouvert;mur
17;sol;aucun;ouvert;ouvert;ouvert;mur
18;sol;aucun;ouvert;ouvert;ouvert;ouvert
19;sol;aucun;mur;herse;mur;ouvert
20;sol;aucun;mur;ouvert;ouvert;herse
21;piege_jaune;aucun;ouvert;ouvert;ouvert;ouvert
22;sol;aucun;ouvert;ouvert;mur;ouvert
23;sol;aucun;ouvert;mur;ouvert;ouvert
24;piege_bleu;aucun;mur;ouvert;ouvert;mur
25;declencheur_bleu;aucun;ouvert;mur;mur;ouvert
