1;dalle;aucun;ouvert;ouvert;pentedescendante;ouvert
2;twist;aucun;pentemontante;pentedescendante;pentedescendante;ouvert
3;arbre;aucun;ouvert;pentedescendante;ouvert;ouvert
4;crevasse;aucun;mur;ouvert;ouvert;pentemontante
5;sol;aucun;ouvert;mur;ouvert;ouvert
6;sol;aucun;pentemontante;ouvert;mur;ouvert
7;sol;aucun;pentemontante;ouvert;pentedescendante;ouvert
8;sol;aucun;ouvert;pentedescendante;ouvert;ouvert
9;crevasse;aucun;ouvert;ouvert;ouvert;pentemontante
10;sol;aucun;ouvert;ouvert;ouvert;ouvert
11;crevasse;aucun;mur;ouvert;ouvert;ouvert
12;crevasse;aucun;pentemontante;ouvert;ouvert;ouvert
13;canalisation;aucun;ouvert;ouvert;ouvert;ouvert
14;crevasse;aucun;ouvert;ouvert;ouvert;ouvert
15;sol;aucun;ouvert;ouvert;herse;ouvert
16;sol;aucun;ouvert;ouvert;ouvert;mur
17;sol;aucun;ouvert;pentemontante;herse;ouvert
18;sol;aucun;ouvert;ouvert;ouvert;pentedescendante
19;escalier;aucun;ouvert;ouvert;mur;ouvert
20;sol;aucun;herse;pentedescendante;ouvert;ouvert
21;sol;aucun;ouvert;mur;ouvert;ouvert
22;escalier;aucun;herse;ouvert;ouvert;mur
23;sol;aucun;ouvert;ouvert;mur;ouvert
24;escalier;aucun;mur;mur;ouvert;ouvert
25;sol;aucun;ouvert;pentedescendante;ouvert;mur
