1;sol;aucun;mur;ouvert;ouvert;mur
2;sol;aucun;ouvert;mur;mur;ouvert
3;escalier;aucun;ouvert;mur;ouvert;mur
4;sol;aucun;ouvert;ouvert;ouvert;mur
5;sol;aucun;mur;mur;ouvert;ouvert
6;piege_orange;aucun;ouvert;mur;ouvert;ouvert
7;sol;aucun;mur;ouvert;ouvert;mur
8;arbre;aucun;ouvert;ouvert;ouvert;ouvert
9;piege_violet;aucun;ouvert;ouvert;ouvert;ouvert
10;twist;aucun;ouvert;ouvert;mur;ouvert
11;sol;aucun;ouvert;herse;mur;mur
12;sol;aucun;ouvert;ouvert;ouvert;herse
13;declencheur_orange;aucun;ouvert;ouvert;ouvert;ouvert
14;sol;aucun;ouvert;herse;ouvert;ouvert
15;sol;aucun;mur;mur;ouvert;herse
16;chuttepierre;aucun;mur;ouvert;ouvert;ouvert
17;sol;aucun;ouvert;ouvert;ouvert;ouvert
18;arbre;aucun;ouvert;ouvert;ouvert;ouvert
19;sol;aucun;ouvert;mur;mur;ouvert
20;piege_orange;aucun;ouvert;ouvert;ouvert;mur
21;sol;aucun;ouvert;ouvert;mur;mur
22;sol;aucun;ouvert;mur;ouvert;ouvert
23;sol;aucun;ouvert;mur;ouvert;mur
24;sol;aucun;mur;ouvert;ouvert;mur
25;sol;aucun;ouvert;mur;mur;ouvert
