1;fosse;aucun;ouvert;ouvert;ouvert;ouvert
2;sol;aucun;mur;ouvert;mur;ouvert
3;sol;aucun;ouvert;ouvert;meurtriere;ouvert
4;sol;aucun;mur;ouvert;mur;ouvert
5;sol;aucun;ouvert;mur;herse;ouvert
6;sol;aucun;ouvert;ouvert;mur;mur
7;sol;aucun;mur;ouvert;mur;ouvert
8;sol;aucun;meurtriere;ouvert;ouvert;ouvert
9;sol;aucun;mur;ouvert;mur;ouvert
10;sol;aucun;herse;ouvert;mur;ouvert
11;sol;aucun;mur;ouvert;ouvert;ouvert
12;sol;aucun;mur;ouvert;mur;ouvert
13;sol;aucun;ouvert;ouvert;mur;ouvert
14;sol;aucun;mur;ouvert;mur;ouvert
15;sol;aucun;mur;meurtriere;ouvert;ouvert
16;sol;aucun;ouvert;ouvert;mur;meurtriere
17;twist;aucun;mur;ouvert;mur;ouvert
18;sol;aucun;mur;ouvert;herse;ouvert
19;sol;aucun;mur;ouvert;mur;ouvert
20;sol;aucun;ouvert;ouvert;meurtriere;ouvert
21;sol;aucun;mur;ouvert;mur;ouvert
22;sol;aucun;mur;ouvert;ouvert;ouvert
23;sol;aucun;herse;ouvert;mur;ouvert
24;fosse;aucun;mur;ouvert;ouvert;ouvert
25;sol;aucun;meurtriere;ouvert;mur;ouvert
