1;tenebre;aucun;ouvert;ouvert;ouvert;ouvert
2;tenebre;aucun;ouvert;ouvert;ouvert;ouvert
3;sol;aucun;ouvert;ouvert;ouvert;ouvert
4;tenebre;aucun;ouvert;ouvert;ouvert;ouvert
5;tenebre;aucun;ouvert;ouvert;ouvert;ouvert
6;tenebre;aucun;ouvert;ouvert;ouvert;ouvert
7;tenebre;aucun;ouvert;mur;ouvert;ouvert
8;sol;aucun;ouvert;ouvert;ouvert;mur
9;sol;aucun;ouvert;ouvert;ouvert;ouvert
10;sol;aucun;ouvert;ouvert;ouvert;ouvert
11;tenebre;aucun;ouvert;ouvert;ouvert;ouvert
12;tenebre;aucun;ouvert;mur;ouvert;ouvert
13;sol;aucun;ouvert;mur;ouvert;mur
14;tenebre;aucun;ouvert;ouvert;ouvert;mur
15;tenebre;aucun;ouvert;ouvert;ouvert;ouvert
16;sol;aucun;ouvert;ouvert;ouvert;ouvert
17;sol;aucun;ouvert;ouvert;ouvert;ouvert
18;twist;aucun;ouvert;mur;herse;ouvert
19;tenebre;aucun;ouvert;ouvert;ouvert;mur
20;tenebre;aucun;ouvert;ouvert;ouvert;ouvert
21;tenebre;aucun;ouvert;ouvert;ouvert;ouvert
22;tenebre;aucun;ouvert;ouvert;ouvert;ouvert
23;sol;aucun;herse;ouvert;ouvert;ouvert
24;tenebre;aucun;ouvert;ouvert;ouvert;ouvert
25;tenebre;aucun;ouvert;ouvert;ouvert;ouvert
