1;arbre;aucun;ouvert;ouvert;ouvert;meurtriere
2;sol;aucun;mur;ouvert;ouvert;ouvert
3;pontglace;aucun;mur;ouvert;ouvert;ouvert
4;sol;aucun;mur;ouvert;ouvert;ouvert
5;sol;aucun;ouvert;mur;ouvert;ouvert
6;sol;brume;ouvert;mur;ouvert;mur
7;sol;aucun;ouvert;ouvert;ouvert;mur
8;crevasse;aucun;ouvert;ouvert;ouvert;ouvert
9;arbre;aucun;ouvert;mur;ouvert;ouvert
10;sol;aucun;ouvert;ouvert;ouvert;torche
11;sol;brume;ouvert;meurtriere;ouvert;ouvert
12;sol;aucun;ouvert;ouvert;ouvert;meurtriere
13;twist;aucun;ouvert;ouvert;ouvert;ouvert
14;sol;aucun;ouvert;meurtriere;ouvert;ouvert
15;sol;brume;ouvert;mur;ouvert;meurtriere
16;sol;brume;ouvert;mur;ouvert;mur
17;arbre;aucun;ouvert;ouvert;ouvert;mur
18;crevasse;aucun;ouvert;ouvert;ouvert;ouvert
19;sol;aucun;ouvert;mur;ouvert;ouvert
20;sol;brume;ouvert;ouvert;ouvert;mur
21;sol;aucun;ouvert;ouvert;ouvert;mur
22;sol;aucun;ouvert;ouvert;mur;ouvert
23;crevasse;aucun;ouvert;ouvert;mur;ouvert
24;sol;brume;ouvert;ouvert;mur;herse
25;arbre;brume;ouvert;mur;ouvert;ouvert
