1;sol;aucun;mur;mur;ouvert;ouvert
2;piege_violet;aucun;ouvert;mur;ouvert;mur
3;sol;aucun;ouvert;ouvert;mur;mur
4;escalier;aucun;ouvert;mur;ouvert;ouvert
5;sol;aucun;ouvert;ouvert;ouvert;mur
6;sol;aucun;ouvert;herse;mur;ouvert
7;chuttepierre;aucun;ouvert;ouvert;ouvert;herse
8;sol;aucun;mur;ouvert;ouvert;ouvert
9;arbre;aucun;ouvert;ouvert;ouvert;ouvert
10;sol;aucun;ouvert;ouvert;ouvert;ouvert
11;sol;aucun;mur;ouvert;ouvert;mur
12;sol;aucun;ouvert;ouvert;ouvert;ouvert
13;declencheur_violet;aucun;ouvert;ouvert;ouvert;ouvert
14;sol;aucun;ouvert;ouvert;ouvert;ouvert
15;sol;aucun;ouvert;mur;mur;ouvert
16;piege_orange;aucun;ouvert;ouvert;ouvert;ouvert
17;arbre;aucun;ouvert;ouvert;ouvert;ouvert
18;sol;aucun;ouvert;ouvert;mur;ouvert
19;twist;aucun;ouvert;herse;ouvert;ouvert
20;sol;aucun;mur;ouvert;ouvert;herse
21;sol;aucun;ouvert;mur;ouvert;ouvert
22;escalier;aucun;ouvert;ouvert;ouvert;mur
23;sol;aucun;mur;mur;ouvert;ouvert
24;piege_violet;aucun;ouvert;mur;ouvert;mur
25;sol;aucun;ouvert;ouvert;mur;mur
