1;sol;aucun;ouvert;ouvert;ouvert;mur
2;sol;aucun;ouvert;ouvert;ouvert;ouvert
3;sol;aucun;mur;ouvert;ouvert;ouvert
4;sol;aucun;mur;ouvert;ouvert;ouvert
5;sol;aucun;ouvert;ouvert;ouvert;ouvert
6;eau;aucun;ouvert;ouvert;ouvert;ouvert
7;ponteau;aucun;ouvert;ouvert;ouvert;ouvert
8;eau;aucun;ouvert;ouvert;ouvert;ouvert
9;sol;aucun;ouvert;ouvert;mur;ouvert
10;chuttepierre;aucun;ouvert;ouvert;ouvert;ouvert
11;sol;aucun;ouvert;mur;ouvert;ouvert
12;sol;aucun;ouvert;ouvert;ouvert;mur
13;eau;aucun;ouvert;ouvert;ouvert;ouvert
14;twist;aucun;mur;ouvert;ouvert;ouvert
15;sol;aucun;ouvert;mur;ouvert;ouvert
16;sol;aucun;ouvert;ouvert;ouvert;mur
17;chuttepierre;aucun;ouvert;ouvert;ouvert;ouvert
18;eau;aucun;ouvert;ouvert;ouvert;ouvert
19;ponteau;aucun;ouvert;ouvert;ouvert;ouvert
20;sol;aucun;ouvert;ouvert;ouvert;ouvert
21;sol;aucun;ouvert;ouvert;mur;ouvert
22;sol;aucun;ouvert;ouvert;ouvert;ouvert
23;sol;aucun;ouvert;ouvert;ouvert;ouvert
24;sol;aucun;ouvert;ouvert;mur;ouvert
25;sol;aucun;ouvert;ouvert;ouvert;ouvert
