1;eau;aucun;ouvert;ouvert;ouvert;ouvert
2;sol;aucun;ouvert;ouvert;mur;ouvert
3;sol;aucun;ouvert;ouvert;ouvert;ouvert
4;sol;aucun;mur;ouvert;ouvert;ouvert
5;fosse;aucun;mur;ouvert;ouvert;ouvert
6;eau;aucun;ouvert;ouvert;ouvert;ouvert
7;torche;aucun;mur;mur;ouvert;ouvert
8;eau;aucun;ouvert;ouvert;mur;mur
9;eau;aucun;ouvert;mur;ouvert;ouvert
10;sol;aucun;ouvert;ouvert;ouvert;mur
11;coffre;aucun;ouvert;ouvert;ouvert;mur
12;sol;aucun;ouvert;ouvert;ouvert;ouvert
13;sol;aucun;mur;mur;ouvert;ouvert
14;eau;aucun;ouvert;ouvert;mur;mur
15;sol;aucun;ouvert;ouvert;ouvert;ouvert
16;sol;aucun;ouvert;ouvert;ouvert;mur
17;twist;aucun;ouvert;mur;mur;ouvert
18;eau;aucun;ouvert;ouvert;ouvert;mur
19;eau;aucun;mur;mur;ouvert;ouvert
20;sol;aucun;ouvert;ouvert;mur;mur
21;sol;aucun;ouvert;ouvert;ouvert;ouvert
22;sol;aucun;mur;ouvert;mur;ouvert
23;eau;aucun;ouvert;ouvert;mur;ouvert
24;eau;aucun;ouvert;ouvert;ouvert;ouvert
25;eau;aucun;mur;ouvert;ouvert;ouvert
