1;escalier;aucun;ouvert;mur;ouvert;ouvert
2;escalier;aucun;mur;ouvert;ouvert;mur
3;escalier;aucun;mur;ouvert;mur;ouvert
4;escalier;aucun;mur;mur;ouvert;ouvert
5;sol;aucun;ouvert;ouvert;ouvert;mur
6;chuttepierre;aucun;ouvert;ouvert;ouvert;ouvert
7;sol;aucun;ouvert;mur;ouvert;ouvert
8;twist;aucun;mur;mur;ouvert;mur
9;escalier;aucun;ouvert;ouvert;mur;mur
10;sol;aucun;ouvert;ouvert;ouvert;ouvert
11;escalier;aucun;ouvert;mur;ouvert;ouvert
12;escalier;aucun;ouvert;ouvert;mur;mur
13;sol;aucun;ouvert;ouvert;herse;ouvert
14;armurerie;aucun;mur;mur;mur;ouvert
15;sol;aucun;ouvert;ouvert;ouvert;mur
16;sol;aucun;ouvert;ouvert;ouvert;ouvert
17;sol;aucun;mur;ouvert;ouvert;ouvert
18;escalier;aucun;herse;ouvert;ouvert;ouvert
19;sol;aucun;mur;ouvert;ouvert;ouvert
20;forge;aucun;ouvert;ouvert;ouvert;ouvert
21;sol;aucun;ouvert;mur;ouvert;ouvert
22;sol;aucun;ouvert;ouvert;mur;mur
23;sol;aucun;ouvert;ouvert;ouvert;ouvert
24;sol;aucun;ouvert;mur;mur;ouvert
25;sol;aucun;ouvert;ouvert;ouvert;mur
