1;fosse;aucun;ouvert;ouvert;ouvert;ouvert
2;sol;aucun;ouvert;mur;ouvert;ouvert
3;sol;aucun;mur;ouvert;ouvert;mur
4;sol;aucun;ouvert;ouvert;mur;ouvert
5;sol;aucun;mur;ouvert;mur;ouvert
6;sol;aucun;ouvert;mur;ouvert;ouvert
7;sol;aucun;ouvert;ouvert;mur;mur
8;sol;aucun;ouvert;ouvert;herse;ouvert
9;twist;aucun;mur;ouvert;mur;ouvert
10;sol;aucun;mur;herse;mur;ouvert
11;sol;aucun;ouvert;ouvert;ouvert;ouvert
12;sol;aucun;mur;mur;ouvert;ouvert
13;sol;aucun;herse;ouvert;ouvert;mur
14;sol;aucun;mur;ouvert;ouvert;ouvert
15;sol;aucun;mur;ouvert;ouvert;ouvert
16;sol;aucun;ouvert;ouvert;ouvert;mur
17;sol;aucun;ouvert;mur;ouvert;ouvert
18;sol;aucun;ouvert;ouvert;ouvert;mur
19;fontaine;aucun;ouvert;ouvert;ouvert;ouvert
20;sol;aucun;ouvert;mur;ouvert;ouvert
21;sol;aucun;ouvert;ouvert;mur;ouvert
22;fosse;aucun;ouvert;ouvert;ouvert;ouvert
23;sol;aucun;ouvert;ouvert;mur;ouvert
24;sol;aucun;ouvert;ouvert;mur;ouvert
25;sol;aucun;ouvert;mur;ouvert;ouvert
