1;sol;aucun;pentemontante;ouvert;ouvert;ouvert
2;sol;aucun;pentemontante;ouvert;pentedescendante;ouvert
3;sol;aucun;ouvert;ouvert;ouvert;ouvert
4;sol;aucun;ouvert;ouvert;ouvert;ouvert
5;sol;aucun;pentemontante;ouvert;ouvert;ouvert
6;chuttepierre;aucun;ouvert;pentedescendante;ouvert;pentemontante
7;sol;aucun;pentemontante;mur;ouvert;pentemontante
8;sol;aucun;ouvert;ouvert;herse;mur
9;twist;aucun;ouvert;pentemontante;mur;ouvert
10;sol;aucun;ouvert;pentemontante;ouvert;pentedescendante
11;sol;aucun;ouvert;ouvert;ouvert;pentemontante
12;sol;aucun;ouvert;ouvert;ouvert;ouvert
13;sol;aucun;herse;ouvert;ouvert;ouvert
14;sol;aucun;mur;pentemontante;mur;ouvert
15;sol;aucun;ouvert;ouvert;ouvert;pentedescendante
16;sol;aucun;ouvert;pentedescendante;ouvert;ouvert
17;sol;aucun;ouvert;ouvert;pentemontante;pentemontante
18;sol;aucun;ouvert;herse;pentemontante;ouvert
19;sol;aucun;mur;pentemontante;ouvert;herse
20;chuttepierre;aucun;ouvert;pentemontante;ouvert;pentedescendante
21;sol;aucun;ouvert;ouvert;pentemontante;pentemontante
22;sol;aucun;ouvert;ouvert;ouvert;ouvert
23;sol;aucun;pentedescendante;mur;pentemontante;ouvert
24;sol;aucun;ouvert;ouvert;pentemontante;mur
25;sol;aucun;ouvert;ouvert;pentemontante;ouvert
