1;sol;aucun;ouvert;ouvert;mur;ouvert
2;sol;aucun;mur;ouvert;ouvert;ouvert
3;eau;aucun;mur;ouvert;ouvert;ouvert
4;jarre;aucun;herse;ouvert;ouvert;ouvert
5;eau;aucun;mur;mur;ouvert;ouvert
6;eau;aucun;mur;mur;ouvert;ouvert
7;sol;aucun;ouvert;ouvert;ouvert;mur
8;eau;aucun;ouvert;ouvert;mur;ouvert
9;eau;aucun;ouvert;ouvert;mur;ouvert
10;sol;aucun;ouvert;ouvert;ouvert;ouvert
11;eau;aucun;ouvert;ouvert;ouvert;ouvert
12;eau;aucun;ouvert;ouvert;ouvert;ouvert
13;eau;aucun;mur;mur;ouvert;ouvert
14;sol;aucun;mur;ouvert;mur;ouvert
15;sol;aucun;ouvert;mur;ouvert;ouvert
16;eau;aucun;ouvert;ouvert;mur;ouvert
17;eau;aucun;ouvert;ouvert;ouvert;ouvert
18;eau;aucun;ouvert;mur;ouvert;ouvert
19;twist;aucun;ouvert;ouvert;ouvert;mur
20;sol;aucun;ouvert;ouvert;mur;ouvert
21;sol;aucun;mur;herse;mur;ouvert
22;eau;aucun;ouvert;ouvert;ouvert;herse
23;sol;aucun;ouvert;ouvert;ouvert;ouvert
24;sol;aucun;ouvert;ouvert;mur;ouvert
25;sol;aucun;mur;ouvert;ouvert;ouvert
