1;sol;aucun;ouvert;ouvert;ouvert;ouvert
2;sol;aucun;ouvert;herse;mur;ouvert
3;chuttepierre;aucun;ouvert;pentedescendante;ouvert;herse
4;canalisation;aucun;ouvert;ouvert;ouvert;pentemontante
5;twist;aucun;mur;ouvert;ouvert;ouvert
6;canalisation;aucun;ouvert;ouvert;ouvert;ouvert
7;crevasse;aucun;ouvert;pentemontante;pentemontante;ouvert
8;sol;aucun;ouvert;pentedescendante;ouvert;pentedescendante
9;crevasse;aucun;ouvert;ouvert;pentemontante;pentemontante
10;canalisation;aucun;ouvert;ouvert;ouvert;ouvert
11;sol;aucun;ouvert;ouvert;pentedescendante;ouvert
12;sol;aucun;pentedescendante;ouvert;pentedescendante;ouvert
13;arbre;aucun;ouvert;ouvert;ouvert;ouvert
14;sol;aucun;pentedescendante;ouvert;pentedescendante;ouvert
15;sol;aucun;ouvert;ouvert;pentedescendante;ouvert
16;sol;aucun;pentemontante;ouvert;ouvert;ouvert
17;sol;aucun;pentemontante;pentemontante;ouvert;ouvert
18;sol;aucun;ouvert;pentedescendante;ouvert;pentedescendante
19;sol;aucun;pentemontante;ouvert;ouvert;pentemontante
20;sol;aucun;pentemontante;mur;ouvert;mur
21;sol;aucun;mur;ouvert;ouvert;herse
22;canalisation;aucun;ouvert;ouvert;ouvert;ouvert
23;sol;aucun;ouvert;pentedescendante;ouvert;ouvert
24;canalisation;aucun;ouvert;ouvert;ouvert;pentemontante
25;sol;aucun;ouvert;ouvert;mur;ouvert
