1;fosse;aucun;ouvert;mur;mur;ouvert
2;sol;aucun;ouvert;ouvert;ouvert;mur
3;sol;aucun;mur;ouvert;herse;ouvert
4;sol;aucun;ouvert;mur;ouvert;ouvert
5;sol;aucun;ouvert;ouvert;mur;mur
6;sol;aucun;mur;ouvert;ouvert;ouvert
7;sol;aucun;ouvert;mur;mur;ouvert
8;sol;aucun;herse;mur;ouvert;mur
9;sol;aucun;ouvert;ouvert;mur;mur
10;sol;aucun;mur;mur;ouvert;ouvert
11;sol;aucun;ouvert;ouvert;ouvert;ouvert
12;fosse;aucun;mur;ouvert;mur;ouvert
13;twist;aucun;ouvert;ouvert;ouvert;ouvert
14;fosse;aucun;mur;ouvert;mur;ouvert
15;sol;aucun;ouvert;ouvert;ouvert;ouvert
16;sol;aucun;ouvert;ouvert;mur;mur
17;sol;aucun;mur;mur;ouvert;ouvert
18;sol;aucun;ouvert;mur;herse;mur
19;sol;aucun;mur;ouvert;ouvert;mur
20;sol;aucun;ouvert;mur;mur;ouvert
21;sol;aucun;mur;mur;ouvert;ouvert
22;sol;aucun;ouvert;ouvert;ouvert;mur
23;sol;aucun;herse;ouvert;ouvert;ouvert
24;sol;aucun;ouvert;mur;ouvert;ouvert
25;sol;aucun;mur;ouvert;ouvert;mur
