1;sol;aucun;mur;ouvert;ouvert;herse
2;sol;aucun;mur;ouvert;ouvert;ouvert
3;sol;aucun;herse;ouvert;ouvert;ouvert
4;sol;aucun;ouvert;ouvert;ouvert;ouvert
5;sol;aucun;ouvert;ouvert;ouvert;ouvert
6;sol;aucun;ouvert;ouvert;ouvert;mur
7;colonne;aucun;ouvert;ouvert;ouvert;ouvert
8;escalier;aucun;ouvert;ouvert;ouvert;ouvert
9;colonne;aucun;ouvert;ouvert;ouvert;ouvert
10;fosse;aucun;ouvert;mur;ouvert;ouvert
11;sol;aucun;ouvert;ouvert;ouvert;mur
12;escalier;aucun;ouvert;ouvert;ouvert;ouvert
13;trone;aucun;ouvert;ouvert;ouvert;ouvert
14;escalier;aucun;ouvert;ouvert;ouvert;ouvert
15;sol;aucun;ouvert;mur;ouvert;ouvert
16;sol;aucun;ouvert;ouvert;ouvert;mur
17;colonne;aucun;ouvert;ouvert;ouvert;ouvert
18;twist;aucun;ouvert;ouvert;meurtriere;ouvert
19;colonne;aucun;ouvert;ouvert;ouvert;ouvert
20;sol;aucun;ouvert;mur;ouvert;ouvert
21;sol;aucun;ouvert;ouvert;ouvert;ouvert
22;fosse;aucun;ouvert;ouvert;mur;ouvert
23;sol;aucun;meurtriere;ouvert;ouvert;meurtriere
24;sol;aucun;ouvert;ouvert;ouvert;ouvert
25;sol;aucun;ouvert;ouvert;ouvert;ouvert
