1;fosse;aucun;ouvert;ouvert;ouvert;ouvert
2;sol;aucun;mur;ouvert;ouvert;ouvert
3;sol;aucun;mur;ouvert;ouvert;ouvert
4;sol;aucun;ouvert;ouvert;ouvert;ouvert
5;sol;aucun;ouvert;ouvert;ouvert;ouvert
6;sol;aucun;ouvert;mur;ouvert;ouvert
7;sol;aucun;ouvert;ouvert;ouvert;mur
8;coffre;aucun;ouvert;ouvert;mur;ouvert
9;coffre;aucun;mur;ouvert;ouvert;ouvert
10;sol;aucun;ouvert;ouvert;ouvert;ouvert
11;sol;aucun;ouvert;ouvert;ouvert;ouvert
12;sol;aucun;ouvert;mur;mur;ouvert
13;sol;aucun;torche;ouvert;ouvert;mur
14;sol;aucun;ouvert;ouvert;ouvert;ouvert
15;sol;aucun;ouvert;mur;ouvert;ouvert
16;sol;aucun;ouvert;ouvert;mur;ouvert
17;sol;aucun;mur;ouvert;ouvert;ouvert
18;sol;aucun;ouvert;mur;ouvert;ouvert
19;twist;aucun;ouvert;mur;mur;ouvert
20;sol;aucun;ouvert;mur;ouvert;ouvert
21;sol;aucun;mur;ouvert;ouvert;ouvert
22;sol;aucun;ouvert;ouvert;ouvert;ouvert
23;sol;aucun;ouvert;ouvert;mur;ouvert
24;sol;aucun;ouvert;ouvert;ouvert;ouvert
25;sol;aucun;ouvert;ouvert;ouvert;ouvert
