1;sol;brume;ouvert;ouvert;ouvert;mur
2;sol;aucun;mur;ouvert;mur;ouvert
3;fosse;aucun;ouvert;ouvert;pentemontante;ouvert
4;sol;aucun;ouvert;ouvert;ouvert;ouvert
5;fontaine;aucun;ouvert;ouvert;ouvert;ouvert
6;sol;brume;ouvert;mur;ouvert;ouvert
7;zonetombeau;brume;mur;ouvert;ouvert;mur
8;zonetombeau;brume;pentedescendante;pentedescendante;ouvert;ouvert
9;sol;aucun;ouvert;ouvert;herse;pentemontante
10;sol;aucun;ouvert;ouvert;mur;ouvert
11;chuttepierre;brume;ouvert;mur;ouvert;mur
12;potionvie;aucun;ouvert;ouvert;ouvert;mur
13;zonetombeau;brume;ouvert;herse;ouvert;ouvert
14;sol;aucun;herse;ouvert;mur;herse
15;sol;aucun;mur;pentedescendante;ouvert;ouvert
16;sol;brume;ouvert;mur;ouvert;mur
17;zonetombeau;brume;ouvert;ouvert;mur;mur
18;zonetombeau;brume;ouvert;pentedescendante;pentedescendante;ouvert
19;twist;aucun;mur;ouvert;ouvert;pentemontante
20;sol;aucun;ouvert;pentedescendante;ouvert;ouvert
21;sol;brume;ouvert;ouvert;mur;ouvert
22;sol;aucun;mur;ouvert;ouvert;ouvert
23;fosse;aucun;pentemontante;ouvert;ouvert;ouvert
24;sol;aucun;ouvert;mur;ouvert;ouvert
25;sol;aucun;ouvert;ouvert;ouvert;mur
