1;fosse;aucun;ouvert;ouvert;ouvert;ouvert
2;sol;aucun;mur;ouvert;mur;ouvert
3;sol;aucun;ouvert;ouvert;mur;ouvert
4;sol;aucun;ouvert;mur;ouvert;ouvert
5;sol;aucun;mur;mur;ouvert;mur
6;sol;aucun;ouvert;mur;ouvert;ouvert
7;sol;aucun;mur;ouvert;ouvert;mur
8;sol;aucun;mur;ouvert;ouvert;ouvert
9;sol;aucun;ouvert;mur;ouvert;ouvert
10;sol;aucun;ouvert;ouvert;ouvert;mur
11;sol;aucun;ouvert;mur;ouvert;ouvert
12;sol;aucun;ouvert;ouvert;ouvert;mur
13;twist;aucun;ouvert;ouvert;ouvert;ouvert
14;sol;aucun;ouvert;ouvert;ouvert;ouvert
15;sol;aucun;ouvert;ouvert;ouvert;ouvert
16;sol;aucun;ouvert;mur;ouvert;ouvert
17;sol;aucun;ouvert;ouvert;herse;mur
18;sol;aucun;ouvert;ouvert;mur;ouvert
19;sol;aucun;ouvert;mur;mur;ouvert
20;sol;aucun;ouvert;ouvert;ouvert;mur
21;sol;aucun;ouvert;ouvert;mur;mur
22;sol;aucun;herse;ouvert;ouvert;ouvert
23;sol;aucun;mur;ouvert;ouvert;ouvert
24;sol;aucun;mur;ouvert;ouvert;ouvert
25;sol;aucun;ouvert;mur;mur;ouvert
