1;fosse;antimagie;ouvert;ouvert;ouvert;ouvert
2;sol;antimagie;ouvert;ouvert;mur;ouvert
3;sol;antimagie;ouvert;mur;mur;ouvert
4;escalier;antimagie;ouvert;mur;ouvert;mur
5;sol;antimagie;ouvert;ouvert;mur;mur
6;sol;antimagie;ouvert;mur;ouvert;ouvert
7;sol;antimagie;mur;ouvert;ouvert;mur
8;sol;antimagie;mur;ouvert;ouvert;ouvert
9;sol;antimagie;ouvert;ouvert;ouvert;ouvert
10;sol;antimagie;mur;mur;ouvert;ouvert
11;escalier;antimagie;ouvert;herse;ouvert;ouvert
12;sol;antimagie;ouvert;ouvert;ouvert;herse
13;artefactantimagie;antimagie;ouvert;ouvert;ouvert;ouvert
14;artefactantimagie;antimagie;ouvert;ouvert;ouvert;ouvert
15;sol;antimagie;ouvert;mur;ouvert;ouvert
16;sol;antimagie;ouvert;mur;ouvert;ouvert
17;sol;antimagie;ouvert;ouvert;mur;mur
18;sol;antimagie;ouvert;ouvert;mur;ouvert
19;sol;antimagie;ouvert;ouvert;ouvert;ouvert
20;sol;antimagie;ouvert;mur;mur;ouvert
21;fosse;antimagie;ouvert;ouvert;ouvert;ouvert
22;twist;antimagie;mur;ouvert;ouvert;ouvert
23;sol;antimagie;mur;mur;ouvert;ouvert
24;escalier;antimagie;ouvert;mur;ouvert;mur
25;sol;antimagie;mur;ouvert;ouvert;mur
